#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
YP_003600433.1       -            644 tetM                 -            639         0 1483.9   3.4   1   1         0         0 1483.8   3.4     1   639     6   644     6   644 1.00 -
WP_025989258.1       -            639 tetM                 -            639         0 1481.0   3.6   1   1         0         0 1480.9   3.6     1   639     1   639     1   639 1.00 -
WP_099460258.1       -            639 tetM                 -            639         0 1475.4   4.6   1   1         0         0 1475.3   4.6     1   639     1   639     1   639 1.00 -
WP_001574275.1       -            639 tetM                 -            639         0 1469.0   3.9   1   1         0         0 1468.9   3.9     1   639     1   639     1   639 1.00 -
YP_004849392.1       -            639 tetM                 -            639         0 1469.0   3.9   1   1         0         0 1468.9   3.9     1   639     1   639     1   639 1.00 -
YP_006377310.1       -            639 tetM                 -            639         0 1469.0   3.9   1   1         0         0 1468.9   3.9     1   639     1   639     1   639 1.00 -
WP_061573585.1       -            639 tetM                 -            639         0 1465.9   4.2   1   1         0         0 1465.8   4.2     1   639     1   639     1   639 1.00 -
WP_014386813.1       -            639 tetM                 -            639         0 1459.3   3.6   1   1         0         0 1459.1   3.6     1   639     1   639     1   639 1.00 -
YP_005352585.1       -            639 tetM                 -            639         0 1459.3   3.6   1   1         0         0 1459.1   3.6     1   639     1   639     1   639 1.00 -
YP_009067400.1       -            639 tetM                 -            639         0 1459.3   3.6   1   1         0         0 1459.1   3.6     1   639     1   639     1   639 1.00 -
WP_095296275.1       -            532 tetM                 -            639         0 1275.0   2.1   1   1         0         0 1274.9   2.1     1   532     1   532     1   532 1.00 -
WP_002872163.1       -            639 tetM                 -            639         0 1265.7   0.5   1   1         0         0 1265.5   0.5     1   638     1   638     1   639 1.00 -
YP_063396.1          -            639 tetM                 -            639         0 1265.7   0.5   1   1         0         0 1265.5   0.5     1   638     1   638     1   639 1.00 -
WP_052659138.1       -            639 tetM                 -            639         0 1189.9   1.2   1   1         0         0 1189.7   1.2     1   638     1   638     1   639 1.00 -
WP_002405437.1       -            646 tetM                 -            639         0 1189.0   6.5   1   1         0         0 1188.8   6.5     1   638     6   643     6   644 1.00 -
YP_001798653.1       -            646 tetM                 -            639         0 1189.0   6.5   1   1         0         0 1188.8   6.5     1   638     6   643     6   644 1.00 -
YP_004770042.1       -            646 tetM                 -            639         0 1189.0   6.5   1   1         0         0 1188.8   6.5     1   638     6   643     6   644 1.00 -
YP_006965308.1       -            646 tetM                 -            639         0 1189.0   6.5   1   1         0         0 1188.8   6.5     1   638     6   643     6   644 1.00 -
YP_009060519.1       -            646 tetM                 -            639         0 1189.0   6.5   1   1         0         0 1188.8   6.5     1   638     6   643     6   644 1.00 -
WP_011187228.1       -            639 tetM                 -            639         0 1188.8   1.0   1   1         0         0 1188.6   1.0     1   638     1   638     1   639 1.00 -
YP_063446.1          -            639 tetM                 -            639         0 1188.8   1.0   1   1         0         0 1188.6   1.0     1   638     1   638     1   639 1.00 -
YP_247562.1          -            639 tetM                 -            639         0 1188.8   1.0   1   1         0         0 1188.6   1.0     1   638     1   638     1   639 1.00 -
WP_060473528.1       -            639 tetM                 -            639         0 1188.3   1.2   1   1         0         0 1188.2   1.2     1   638     1   638     1   639 1.00 -
WP_002857791.1       -            639 tetM                 -            639         0 1187.8   0.3   1   1         0         0 1187.7   0.3     1   638     1   638     1   639 1.00 -
WP_002909882.1       -            639 tetM                 -            639         0 1186.4   0.9   1   1         0         0 1186.2   0.9     1   638     1   638     1   639 1.00 -
WP_011997530.1       -            646 tetM                 -            639         0 1186.2   6.5   1   1         0         0 1186.0   6.5     1   638     6   643     6   644 1.00 -
YP_001429542.1       -            646 tetM                 -            639         0 1186.2   6.5   1   1         0         0 1186.0   6.5     1   638     6   643     6   644 1.00 -
WP_002779752.1       -            639 tetM                 -            639         0 1186.0   1.0   1   1         0         0 1185.8   1.0     1   638     1   638     1   639 1.00 -
WP_060472723.1       -            639 tetM                 -            639         0 1185.6   1.1   1   1         0         0 1185.5   1.1     1   638     1   638     1   639 1.00 -
WP_002808760.1       -            639 tetM                 -            639         0 1185.5   1.1   1   1         0         0 1185.4   1.1     1   638     1   638     1   639 1.00 -
WP_002807700.1       -            639 tetM                 -            639         0 1185.3   0.8   1   1         0         0 1185.2   0.8     1   638     1   638     1   639 1.00 -
WP_021034343.1       -            639 tetM                 -            639         0 1184.9   0.3   1   1         0         0 1184.8   0.3     1   638     1   638     1   639 1.00 -
WP_088868051.1       -            639 tetM                 -            639         0 1184.5   1.0   1   1         0         0 1184.3   1.0     1   638     1   638     1   639 1.00 -
WP_002781029.1       -            639 tetM                 -            639         0 1184.4   0.4   1   1         0         0 1184.2   0.4     1   638     1   638     1   639 1.00 -
WP_002915791.1       -            639 tetM                 -            639         0 1184.1   0.3   1   1         0         0 1184.0   0.3     1   638     1   638     1   639 1.00 -
WP_071315221.1       -            639 tetM                 -            639         0 1184.0   0.6   1   1         0         0 1183.8   0.6     1   638     1   638     1   639 1.00 -
WP_012669445.1       -            639 tetM                 -            639         0 1183.9   0.6   1   1         0         0 1183.7   0.6     1   638     1   638     1   639 1.00 -
YP_002650692.1       -            639 tetM                 -            639         0 1183.9   0.6   1   1         0         0 1183.7   0.6     1   638     1   638     1   639 1.00 -
WP_032490535.1       -            639 tetM                 -            639         0 1183.5   0.5   1   1         0         0 1183.3   0.5     1   638     1   638     1   639 1.00 -
WP_057036252.1       -            639 tetM                 -            639         0 1180.9   0.4   1   1         0         0 1180.7   0.4     1   638     1   638     1   639 1.00 -
WP_013646121.1       -            639 tetM                 -            639         0 1094.6   0.0   1   1         0         0 1094.4   0.0     1   638     1   638     1   639 1.00 -
WP_014566327.1       -            642 tetM                 -            639         0 1047.4   0.0   1   1         0         0 1047.2   0.0     1   638     1   638     1   639 1.00 -
WP_013136942.1       -            639 tetM                 -            639         0 1041.6   0.0   1   1         0         0 1041.4   0.0     1   638     1   638     1   639 1.00 -
YP_003657308.1       -            639 tetM                 -            639         0 1041.6   0.0   1   1         0         0 1041.4   0.0     1   638     1   638     1   639 1.00 -
WP_003672618.1       -            639 tetM                 -            639         0 1038.6   0.0   1   1         0         0 1038.4   0.0     1   638     1   638     1   639 1.00 -
YP_001840820.1       -            639 tetM                 -            639         0 1038.6   0.0   1   1         0         0 1038.4   0.0     1   638     1   638     1   639 1.00 -
WP_016497304.1       -            639 tetM                 -            639         0 1036.2   0.0   1   1         0         0 1036.0   0.0     1   638     1   638     1   639 1.00 -
WP_001842401.1       -            346 tetM                 -            639  2.8e-248  831.1   1.0   1   1    1e-251  3.2e-248  831.0   1.0   294   639     1   346     1   346 1.00 -
WP_087449168.1       -            346 tetM                 -            639  1.9e-247  828.4   0.9   1   1  6.9e-251  2.1e-247  828.2   0.9   294   639     1   346     1   346 1.00 -
WP_095257136.1       -            651 tetM                 -            639    4e-183  615.9   8.4   1   1  1.5e-186  4.6e-183  615.7   8.4     1   637     1   647     1   649 0.95 -
WP_095283056.1       -            651 tetM                 -            639  4.5e-183  615.7   8.1   1   1  1.7e-186  5.1e-183  615.5   8.1     1   637     1   647     1   649 0.95 -
WP_025642386.1       -            651 tetM                 -            639  4.7e-183  615.6   8.2   1   1  1.7e-186  5.3e-183  615.5   8.2     1   637     1   647     1   649 0.95 -
WP_095236811.1       -            651 tetM                 -            639  7.1e-182  611.7   8.7   1   1  2.6e-185  8.1e-182  611.6   8.7     1   637     1   647     1   649 0.95 -
WP_095341175.1       -            651 tetM                 -            639  1.1e-181  611.1   8.2   1   1  4.1e-185  1.3e-181  610.9   8.2     1   637     1   647     1   649 0.95 -
WP_095307524.1       -            651 tetM                 -            639  1.2e-181  611.0   8.4   1   1  4.5e-185  1.4e-181  610.8   8.4     1   637     1   647     1   649 0.95 -
WP_095335272.1       -            651 tetM                 -            639  1.3e-181  610.8   8.9   1   1  4.9e-185  1.5e-181  610.7   8.9     1   637     1   647     1   649 0.95 -
WP_095286326.1       -            651 tetM                 -            639  1.6e-181  610.6   7.3   1   1    6e-185  1.8e-181  610.4   7.3     1   637     1   647     1   649 0.95 -
WP_095258580.1       -            651 tetM                 -            639  2.9e-181  609.7   8.4   1   1  1.1e-184  3.3e-181  609.6   8.4     1   637     1   647     1   649 0.95 -
WP_095257003.1       -            651 tetM                 -            639  7.7e-181  608.3   7.8   1   1  2.9e-184  8.7e-181  608.1   7.8     1   637     1   647     1   649 0.95 -
WP_095337211.1       -            651 tetM                 -            639  8.8e-181  608.1   7.7   1   1  3.3e-184    1e-180  607.9   7.7     1   637     1   647     1   649 0.95 -
WP_095339879.1       -            651 tetM                 -            639  9.3e-181  608.1   8.9   1   1  3.4e-184  1.1e-180  607.9   8.9     1   637     1   647     1   649 0.95 -
WP_095239735.1       -            651 tetM                 -            639  1.1e-180  607.8   9.2   1   1    4e-184  1.2e-180  607.7   9.2     1   637     1   647     1   649 0.95 -
WP_095259616.1       -            651 tetM                 -            639  1.9e-180  607.0   9.2   1   1  7.1e-184  2.2e-180  606.8   9.2     1   637     1   647     1   649 0.95 -
WP_095243793.1       -            651 tetM                 -            639  3.7e-180  606.1   9.6   1   1  1.4e-183  4.2e-180  605.9   9.6     1   637     1   647     1   649 0.95 -
WP_095339683.1       -            651 tetM                 -            639  6.5e-180  605.3   9.7   1   1  2.4e-183  7.4e-180  605.1   9.7     1   637     1   647     1   649 0.95 -
WP_095341257.1       -            651 tetM                 -            639    2e-179  603.7   8.4   1   1  7.3e-183  2.2e-179  603.5   8.4     1   637     1   647     1   649 0.95 -
WP_095337399.1       -            651 tetM                 -            639  2.2e-179  603.5   8.8   1   1    8e-183  2.5e-179  603.4   8.8     1   637     1   647     1   649 0.95 -
WP_095280129.1       -            651 tetM                 -            639  2.3e-179  603.5   9.3   1   1  8.4e-183  2.6e-179  603.3   9.3     1   637     1   647     1   649 0.95 -
WP_095251357.1       -            651 tetM                 -            639  2.9e-179  603.1   9.3   1   1  1.1e-182  3.3e-179  602.9   9.3     1   637     1   647     1   649 0.95 -
WP_095306029.1       -            651 tetM                 -            639  1.7e-178  600.6   9.6   1   1  6.4e-182    2e-178  600.4   9.6     1   637     1   647     1   649 0.95 -
WP_095338440.1       -            651 tetM                 -            639  1.1e-177  598.0   9.1   1   1  3.9e-181  1.2e-177  597.8   9.1     1   637     1   647     1   649 0.95 -
WP_095314941.1       -            651 tetM                 -            639  4.2e-176  592.7  10.1   1   1  1.5e-179  4.7e-176  592.5  10.1     1   637     1   647     1   649 0.95 -
WP_095337545.1       -            651 tetM                 -            639  5.9e-176  592.2  10.7   1   1  2.2e-179  6.7e-176  592.0  10.7     1   637     1   647     1   649 0.95 -
WP_095242221.1       -            651 tetM                 -            639  3.9e-175  589.5  10.7   1   1  1.4e-178  4.4e-175  589.3  10.7     1   637     1   647     1   649 0.95 -
WP_095303420.1       -            651 tetM                 -            639  8.5e-175  588.4  10.1   1   1  3.2e-178  9.7e-175  588.2  10.1     1   637     1   647     1   649 0.95 -
WP_001878374.1       -            244 tetM                 -            639  1.7e-174  587.4   0.9   1   1  6.2e-178  1.9e-174  587.2   0.9   396   639     1   244     1   244 1.00 -
WP_095231744.1       -            651 tetM                 -            639  4.9e-173  582.5  10.5   1   1  1.8e-176  5.6e-173  582.3  10.5     1   637     1   647     1   649 0.95 -
WP_095276488.1       -            651 tetM                 -            639  1.9e-171  577.3  11.1   1   1  7.1e-175  2.2e-171  577.1  11.1     1   637     1   647     1   649 0.95 -
WP_095248115.1       -            651 tetM                 -            639  3.3e-170  573.2  10.1   1   1  1.2e-173  3.7e-170  573.0  10.1     1   637     1   647     1   649 0.95 -
WP_095315064.1       -            651 tetM                 -            639  1.1e-169  571.5   9.2   1   1    4e-173  1.2e-169  571.3   9.2     1   637     1   647     1   649 0.95 -
WP_095316442.1       -            651 tetM                 -            639  3.7e-168  566.4   8.2   1   1  1.4e-171  4.2e-168  566.3   8.2     1   637     1   647     1   649 0.95 -
WP_095235796.1       -            651 tetM                 -            639  6.8e-167  562.3  11.9   1   1  2.5e-170  7.7e-167  562.1  11.9     1   637     1   647     1   649 0.95 -
WP_063856409.1       -            641 tetM                 -            639  3.3e-161  543.5   1.9   1   1  1.2e-164  3.8e-161  543.3   1.9     1   637     1   636     1   638 0.96 -
WP_095264430.1       -            651 tetM                 -            639  5.4e-161  542.7  11.9   1   1    2e-164  6.2e-161  542.6  11.9     1   637     1   647     1   649 0.95 -
WP_095337845.1       -            651 tetM                 -            639  1.7e-160  541.1  13.6   1   1  6.2e-164  1.9e-160  541.0  13.6     1   637     1   647     1   649 0.95 -
WP_095337479.1       -            651 tetM                 -            639  2.3e-160  540.7  10.4   1   1  8.5e-164  2.6e-160  540.5  10.4     1   637     1   647     1   649 0.95 -
WP_095239968.1       -            651 tetM                 -            639    3e-160  540.3  13.2   1   1  1.1e-163  3.5e-160  540.1  13.2     1   637     1   647     1   649 0.95 -
WP_095341089.1       -            651 tetM                 -            639  2.8e-155  523.9  12.6   1   1    1e-158  3.2e-155  523.7  12.6     1   637     1   647     1   649 0.95 -
WP_012478245.1       -            652 tetM                 -            639    4e-142  480.4   3.0   1   1  1.5e-145  4.6e-142  480.2   3.0     2   637     3   646     1   648 0.93 -
YP_001967743.1       -            652 tetM                 -            639    4e-142  480.4   3.0   1   1  1.5e-145  4.6e-142  480.2   3.0     2   637     3   646     1   648 0.93 -
WP_003479689.1       -            652 tetM                 -            639  1.6e-141  478.4   3.3   1   1  6.1e-145  1.9e-141  478.2   3.3     2   637     3   646     1   648 0.93 -
WP_004456831.1       -            660 tetM                 -            639  1.7e-141  478.3   3.3   1   1  6.4e-145    2e-141  478.1   3.3     2   637    11   654     9   656 0.93 -
YP_006961348.1       -            660 tetM                 -            639  1.7e-141  478.3   3.3   1   1  6.4e-145    2e-141  478.1   3.3     2   637    11   654     9   656 0.93 -
WP_077150566.1       -            178 tetM                 -            639  3.7e-125  424.4   0.9   1   1  1.3e-128  4.1e-125  424.2   0.9   462   639     1   178     1   178 1.00 -
WP_095315242.1       -            497 tetM                 -            639  3.1e-109  371.7   4.0   1   1  1.2e-112  3.7e-109  371.5   4.0   162   637    15   493     2   495 0.94 -
WP_024316514.1       -            645 tetM                 -            639  9.1e-101  343.8   0.0   1   1  3.7e-104  1.1e-100  343.5   0.0     1   634     1   641     1   644 0.89 -
WP_025430445.1       -            657 tetM                 -            639   3.9e-93  318.5   0.0   1   1   1.7e-96   5.2e-93  318.2   0.0     1   611     1   618     1   635 0.90 -
WP_014151327.1       -            662 tetM                 -            639   7.8e-86  294.4   0.0   1   1     2e-88     6e-85  291.5   0.0     4   617     8   634     6   653 0.87 -
WP_099460289.1       -            639 tetM                 -            639   9.6e-63  218.2   2.2   1   1   7.2e-65   2.2e-61  213.7   2.2     1   611     1   583     1   603 0.85 -
WP_047036237.1       -            639 tetM                 -            639     1e-62  218.1   4.8   1   1   2.9e-65   8.8e-62  215.0   4.8     1   611     1   583     1   602 0.86 -
WP_081325511.1       -            639 tetM                 -            639   4.1e-62  216.1   3.0   1   1   2.9e-64   8.8e-61  211.7   3.0     1   611     1   583     1   604 0.86 -
WP_087449157.1       -            639 tetM                 -            639   8.7e-62  215.0   1.8   1   1   3.7e-64   1.1e-60  211.3   1.8     1   611     1   583     1   604 0.87 -
WP_008645473.1       -            702 tetM                 -            639   1.1e-61  214.7   0.0   1   2   3.7e-33   1.1e-29  108.9   0.0     5   153    12   167     9   174 0.92 -
WP_008645473.1       -            702 tetM                 -            639   1.1e-61  214.7   0.0   2   2   3.2e-31   9.7e-28  102.5   0.0   176   613   224   687   205   701 0.81 -
WP_096619617.1       -            695 tetM                 -            639   1.3e-61  214.4   0.0   1   2   4.6e-35   1.4e-31  115.2   0.1     4   151     8   155     5   161 0.97 -
WP_096619617.1       -            695 tetM                 -            639   1.3e-61  214.4   0.0   2   2   1.1e-28   3.3e-25   94.1   0.0   172   611   210   674   200   693 0.87 -
WP_081537620.1       -            639 tetM                 -            639   1.4e-61  214.3   2.5   1   1   9.6e-64   2.9e-60  209.9   2.5     1   611     1   583     1   595 0.86 -
WP_013385813.1       -            692 tetM                 -            639   2.8e-61  213.3   0.0   1   2   3.2e-39   9.7e-36  128.9   0.1     5   155    12   162     8   166 0.97 -
WP_013385813.1       -            692 tetM                 -            639   2.8e-61  213.3   0.0   2   2   1.6e-24   4.9e-21   80.4   0.0   173   611   213   674   206   688 0.84 -
WP_044005765.1       -            639 tetM                 -            639   3.1e-61  213.2   3.4   1   1   2.2e-63   6.7e-60  208.8   3.4     1   611     1   583     1   603 0.86 -
WP_087118838.1       -            639 tetM                 -            639   3.9e-61  212.8   1.1   1   1   3.2e-63   9.8e-60  208.2   1.1     1   611     1   583     1   595 0.86 -
WP_035149480.1       -            639 tetM                 -            639   7.5e-61  211.9   1.7   1   1   4.1e-63   1.3e-59  207.8   1.7     1   611     1   583     1   597 0.86 -
WP_011476678.1       -            639 tetM                 -            639     4e-60  209.5   1.8   1   1   2.6e-62     8e-59  205.2   1.8     1   611     1   583     1   589 0.86 -
YP_536832.1          -            639 tetM                 -            639     4e-60  209.5   1.8   1   1   2.6e-62     8e-59  205.2   1.8     1   611     1   583     1   589 0.86 -
WP_029332256.1       -            692 tetM                 -            639   3.1e-59  206.6   0.1   1   2   4.7e-39   1.4e-35  128.4   0.2     5   151    12   158     8   165 0.96 -
WP_029332256.1       -            692 tetM                 -            639   3.1e-59  206.6   0.1   2   2   2.2e-22   6.6e-19   73.3   0.0   250   603   310   668   207   682 0.77 -
WP_075466800.1       -            700 tetM                 -            639   1.5e-58  204.3   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_075466800.1       -            700 tetM                 -            639   1.5e-58  204.3   0.0   2   2   5.5e-29   1.7e-25   95.1   0.0   177   611   225   684   211   696 0.81 -
WP_013209803.1       -            700 tetM                 -            639   1.7e-58  204.1   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_013209803.1       -            700 tetM                 -            639   1.7e-58  204.1   0.0   2   2   6.1e-29   1.9e-25   94.9   0.0   177   611   225   684   211   696 0.81 -
WP_011004102.1       -            700 tetM                 -            639   2.7e-58  203.5   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_011004102.1       -            700 tetM                 -            639   2.7e-58  203.5   0.0   2   2   8.8e-29   2.7e-25   94.4   0.0   177   620   225   696   211   700 0.80 -
WP_016723194.1       -            700 tetM                 -            639   3.3e-58  203.2   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_016723194.1       -            700 tetM                 -            639   3.3e-58  203.2   0.0   2   2   1.1e-28   3.3e-25   94.1   0.0   177   620   225   696   211   700 0.80 -
WP_028854291.1       -            700 tetM                 -            639   3.6e-58  203.0   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_028854291.1       -            700 tetM                 -            639   3.6e-58  203.0   0.0   2   2   1.2e-28   3.6e-25   94.0   0.0   177   620   225   696   212   700 0.80 -
WP_008804137.1       -            700 tetM                 -            639     4e-58  202.9   0.0   1   2   2.7e-33   8.1e-30  109.4   0.0     5   151    12   165     9   184 0.93 -
WP_008804137.1       -            700 tetM                 -            639     4e-58  202.9   0.0   2   2   1.5e-27   4.5e-24   90.4   0.0   178   610   226   682   211   689 0.84 -
WP_103025993.1       -            699 tetM                 -            639   4.6e-58  202.7   0.0   1   2     5e-32   1.5e-28  105.2   0.0     5   151    12   165     9   172 0.93 -
WP_103025993.1       -            699 tetM                 -            639   4.6e-58  202.7   0.0   2   2   1.5e-28   4.7e-25   93.6   0.0   177   620   225   695   212   699 0.80 -
WP_011211610.1       -            700 tetM                 -            639   4.7e-58  202.7   0.0   1   2   6.2e-38   1.9e-34  124.7   0.1     2   154    11   164    10   215 0.92 -
WP_011211610.1       -            700 tetM                 -            639   4.7e-58  202.7   0.0   2   2   2.1e-22   6.3e-19   73.4   0.0   173   601   217   673   208   685 0.82 -
WP_071093444.1       -            700 tetM                 -            639   5.4e-58  202.5   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_071093444.1       -            700 tetM                 -            639   5.4e-58  202.5   0.0   2   2   1.8e-28   5.4e-25   93.4   0.0   177   611   225   684   211   700 0.80 -
WP_014631347.1       -            700 tetM                 -            639   7.6e-58  202.0   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_014631347.1       -            700 tetM                 -            639   7.6e-58  202.0   0.0   2   2   2.4e-28   7.3e-25   93.0   0.0   177   620   225   696   211   700 0.80 -
WP_097388969.1       -            700 tetM                 -            639   5.9e-57  199.0   0.0   1   2   3.5e-32   1.1e-28  105.7   0.0     5   151    12   165     9   172 0.93 -
WP_097388969.1       -            700 tetM                 -            639   5.9e-57  199.0   0.0   2   2   2.9e-27     9e-24   89.4   0.0   177   611   225   684   211   698 0.81 -
WP_043946424.1       -            700 tetM                 -            639   1.1e-56  198.1   0.0   1   2   4.3e-32   1.3e-28  105.4   0.0     5   151    12   165     9   172 0.93 -
WP_043946424.1       -            700 tetM                 -            639   1.1e-56  198.1   0.0   2   2   4.9e-27   1.5e-23   88.7   0.0   177   611   225   684   210   698 0.80 -
WP_013208178.1       -            700 tetM                 -            639   1.3e-56  197.9   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_013208178.1       -            700 tetM                 -            639   1.3e-56  197.9   0.0   2   2   4.9e-27   1.5e-23   88.7   0.0   177   611   225   684   210   698 0.80 -
YP_003748061.1       -            700 tetM                 -            639   1.3e-56  197.9   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
YP_003748061.1       -            700 tetM                 -            639   1.3e-56  197.9   0.0   2   2   4.9e-27   1.5e-23   88.7   0.0   177   611   225   684   210   698 0.80 -
WP_039555151.1       -            700 tetM                 -            639   1.4e-56  197.8   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_039555151.1       -            700 tetM                 -            639   1.4e-56  197.8   0.0   2   2   4.8e-27   1.5e-23   88.7   0.0   177   611   225   684   211   698 0.80 -
WP_042548976.1       -            700 tetM                 -            639   3.2e-56  196.6   0.0   1   2     5e-32   1.5e-28  105.1   0.0     5   151    12   165     9   172 0.93 -
WP_042548976.1       -            700 tetM                 -            639   3.2e-56  196.6   0.0   2   2   1.1e-26   3.5e-23   87.5   0.0   177   611   225   684   211   698 0.80 -
WP_008807045.1       -            704 tetM                 -            639   1.6e-55  194.3   0.0   1   2   3.7e-34   1.1e-30  112.2   0.0     4   153    11   167     8   173 0.93 -
WP_008807045.1       -            704 tetM                 -            639   1.6e-55  194.3   0.0   2   2   1.5e-23   4.5e-20   77.2   0.0   177   610   225   687   214   699 0.80 -
WP_000124693.1       -            704 tetM                 -            639   1.7e-55  194.2   0.0   1   2   8.2e-34   2.5e-30  111.1   0.0     4   153    11   167     8   173 0.93 -
WP_000124693.1       -            704 tetM                 -            639   1.7e-55  194.2   0.0   2   2   7.5e-24   2.3e-20   78.1   0.0   176   610   224   687   213   700 0.80 -
WP_033645245.1       -            704 tetM                 -            639   1.8e-55  194.1   0.0   1   2   4.5e-34   1.4e-30  111.9   0.0     4   153    11   167     8   173 0.93 -
WP_033645245.1       -            704 tetM                 -            639   1.8e-55  194.1   0.0   2   2   1.2e-23   3.7e-20   77.5   0.0   177   610   225   687   209   699 0.80 -
WP_033636256.1       -            704 tetM                 -            639   2.4e-55  193.7   0.0   1   2   4.1e-34   1.3e-30  112.0   0.0     4   153    11   167     8   173 0.93 -
WP_033636256.1       -            704 tetM                 -            639   2.4e-55  193.7   0.0   2   2   1.7e-23   5.3e-20   76.9   0.0   177   610   225   687   209   699 0.80 -
WP_006083603.1       -            698 tetM                 -            639   3.7e-55  193.1   0.0   1   2   2.6e-35     8e-32  116.0   0.1     5   153    12   167     9   198 0.93 -
WP_006083603.1       -            698 tetM                 -            639   3.7e-55  193.1   0.0   2   2   2.8e-22   8.6e-19   72.9   0.0   180   603   228   675   215   686 0.77 -
WP_088421638.1       -            711 tetM                 -            639   5.7e-55  192.5   0.0   1   3   2.8e-35   8.5e-32  115.9   0.0     5   149    12   163     8   171 0.94 -
WP_088421638.1       -            711 tetM                 -            639   5.7e-55  192.5   0.0   2   3     0.036   1.1e+02    6.5   0.0   175   234   223   282   206   291 0.86 -
WP_088421638.1       -            711 tetM                 -            639   5.7e-55  192.5   0.0   3   3   3.4e-20     1e-16   66.1   0.0   254   610   327   695   319   707 0.85 -
WP_109333923.1       -            713 tetM                 -            639     8e-55  192.0   0.0   1   2   2.6e-32   7.8e-29  106.1   0.1     3   151    10   163     8   170 0.89 -
WP_109333923.1       -            713 tetM                 -            639     8e-55  192.0   0.0   2   2     2e-25   6.2e-22   83.3   0.0   264   611   343   695   324   708 0.92 -
WP_049414677.1       -            713 tetM                 -            639   6.2e-54  189.1   0.0   1   3   1.1e-33   3.4e-30  110.6   0.0     5   153    12   167     9   174 0.93 -
WP_049414677.1       -            713 tetM                 -            639   6.2e-54  189.1   0.0   2   3   0.00024      0.74   13.7   0.0   176   234   224   282   214   296 0.89 -
